baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000020652	28.2655393273461	1.21786481431135	0.368303896620906	3.30668457620176	0.000944071312037159	0.0685494852625167	Cenpo	centromere protein O [Source:MGI Symbol;Acc:MGI:1923800]
ENSMUSG00000015143	445.307930350043	-0.324846041658649	0.098265347427695	-3.30580464184157	0.000947040918899314	0.0685494852625167	Actn1	actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]
ENSMUSG00000025132	570.160598948068	0.266513445212408	0.0807708722689199	3.29962321472862	0.000968147169290754	0.0695339808021615	Arhgdia	Rho GDP dissociation inhibitor (GDI) alpha [Source:MGI Symbol;Acc:MGI:2178103]
ENSMUSG00000005881	80.9340801663942	0.662183855646849	0.201291616795305	3.28967428544344	0.00100303417083987	0.0695345505390307	Ergic3	ERGIC and golgi 3 [Source:MGI Symbol;Acc:MGI:1913616]
ENSMUSG00000002015	174.748141694627	0.576709020696841	0.175129580826452	3.29304174643312	0.000991097576660149	0.0695345505390307	Bcap31	B cell receptor associated protein 31 [Source:MGI Symbol;Acc:MGI:1350933]
ENSMUSG00000029623	303.038540233242	0.475976419786952	0.144812795916831	3.28683951423958	0.00101318557180455	0.0695345505390307	Pdap1	PDGFA associated protein 1 [Source:MGI Symbol;Acc:MGI:2448536]
ENSMUSG00000021775	17.2308975112348	-1.29882076886796	0.394650369196205	-3.29106690439262	0.000998081725290617	0.0695345505390307	Nr1d2	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]
ENSMUSG00000002052	129.987823524811	-0.554461118999779	0.168444230407329	-3.29165990226551	0.000995979780352723	0.0695345505390307	Supt6	suppressor of Ty 6 [Source:MGI Symbol;Acc:MGI:107726]
ENSMUSG00000034126	16.1930637010629	1.75665327988196	0.534192129918041	3.28842972686902	0.00100747932219358	0.0695345505390307	Pomt2	protein-O-mannosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444430]
ENSMUSG00000034190	40.802615272329	-0.907192808585526	0.276271627697353	-3.28369878639629	0.0010245436113888	0.0697970335258622	Chmp7	charged multivesicular body protein 7 [Source:MGI Symbol;Acc:MGI:1913922]
ENSMUSG00000062116	25.1151374498163	1.20713638509837	0.368122260802225	3.27917247511121	0.00104111984048784	0.0698712252046798	Zfp954	zinc finger protein 954 [Source:MGI Symbol;Acc:MGI:1917764]
ENSMUSG00000019826	30.4947034828397	-1.04666609288281	0.319418340083949	-3.2767877154697	0.00104995277967514	0.0698712252046798	Zbtb24	zinc finger and BTB domain containing 24 [Source:MGI Symbol;Acc:MGI:3039618]
ENSMUSG00000066415	87.0117504989211	-0.704893853045292	0.215220326989382	-3.2752196918652	0.00105579833013008	0.0698712252046798	Msl2	male-specific lethal 2 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1925103]
ENSMUSG00000018932	115.080815271529	0.670360796317362	0.204580657531343	3.27675550761518	0.00105007254787198	0.0698712252046798	Map2k3	mitogen-activated protein kinase kinase 3 [Source:MGI Symbol;Acc:MGI:1346868]
ENSMUSG00000048701	74.6922410153014	-0.685489491380207	0.209470948411294	-3.27248001013608	0.00106608410951017	0.07005155513909	Ccdc6	coiled-coil domain containing 6 [Source:MGI Symbol;Acc:MGI:1923801]
ENSMUSG00000072825	13.797805654948	1.61407233661301	0.494409919968416	3.26464391474207	0.00109601768343515	0.0715112946269483	Cep170b	centrosomal protein 170B [Source:MGI Symbol;Acc:MGI:2145043]
ENSMUSG00000031156	29.5661898323786	1.06682067478611	0.327812782944583	3.2543595927022	0.00113648323778228	0.0717157072427696	Slc35a2	solute carrier family 35 (UDP-galactose transporter), member A2 [Source:MGI Symbol;Acc:MGI:1345297]
ENSMUSG00000030103	51.591971312884	-1.20971986311534	0.371761952747083	-3.25401740058735	0.00113785309926467	0.0717157072427696	Bhlhe40	basic helix-loop-helix family, member e40 [Source:MGI Symbol;Acc:MGI:1097714]
ENSMUSG00000043858	204.967190795129	0.529562880963004	0.162518505210906	3.25847742862126	0.00112011786451338	0.0717157072427696	Nup62	nucleoporin 62 [Source:MGI Symbol;Acc:MGI:1351500]
ENSMUSG00000032423	287.138500736245	0.446247896031441	0.136832200488067	3.26127837190162	0.00110911097542865	0.0717157072427696	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein [Source:MGI Symbol;Acc:MGI:1891690]
ENSMUSG00000020152	373.404723800863	-0.316567216823047	0.0972693670238551	-3.25454175871639	0.00113575461381687	0.0717157072427696	Actr2	ARP2 actin-related protein 2 [Source:MGI Symbol;Acc:MGI:1913963]
ENSMUSG00000037110	49.6190655606775	-0.875255611644441	0.269575710498588	-3.24678959400916	0.00116714640191549	0.0724927979477008	Ralgapa2	Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:MGI Symbol;Acc:MGI:3036245]
ENSMUSG00000027720	92.9644311907283	0.909947556269401	0.280217195841382	3.24729377701888	0.00116508062122898	0.0724927979477008	Il2	interleukin 2 [Source:MGI Symbol;Acc:MGI:96548]
ENSMUSG00000001089	17.39267555899	1.51041246274207	0.465428797548966	3.2452062929844	0.0011736556602434	0.0724927979477008	Luzp1	leucine zipper protein 1 [Source:MGI Symbol;Acc:MGI:107629]
ENSMUSG00000033938	193.783754597789	-0.549789812733478	0.169561948569896	-3.24241268380357	0.00118522260450212	0.0727224333159744	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7 [Source:MGI Symbol;Acc:MGI:1914166]
ENSMUSG00000038495	75.0702246814522	0.79589279426238	0.245614125321151	3.240419471892	0.0011935397887741	0.0727509614670528	Otud7b	OTU domain containing 7B [Source:MGI Symbol;Acc:MGI:2654703]
ENSMUSG00000078427	80.3730172677057	-0.71489074295832	0.221050585581099	-3.23405948497721	0.00122044033259693	0.0739044423628141	Sarnp	SAP domain containing ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1913368]
ENSMUSG00000022035	64.6969725241632	0.894884239042416	0.27690277851021	3.23176330644663	0.00123028917759399	0.0740170729247292	Ccdc25	coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429]
ENSMUSG00000025059	24.1940308386817	1.22059877266933	0.378491806052401	3.22490144608399	0.00126016041448035	0.0742921663220734	Gyk	glycerol kinase [Source:MGI Symbol;Acc:MGI:106594]
ENSMUSG00000027508	122.618862942468	-0.550556170490885	0.170594924029554	-3.22727170003901	0.00124976727478793	0.0742921663220734	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1 [Source:MGI Symbol;Acc:MGI:2443160]
ENSMUSG00000028910	47.5998663197649	-0.847491807074642	0.263276008184979	-3.21902406876053	0.0012862768819376	0.0742921663220734	Mecr	mitochondrial trans-2-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1349441]
ENSMUSG00000029538	160.022386937049	-0.55107487887864	0.171261900593836	-3.21773188880794	0.00129208534991026	0.0742921663220734	Srsf9	serine/arginine-rich splicing factor 9 [Source:MGI Symbol;Acc:MGI:104896]
ENSMUSG00000029625	79.5632382837337	-0.691194380266542	0.214754298232308	-3.2185357217803	0.00128846920756682	0.0742921663220734	Cpsf4	cleavage and polyadenylation specific factor 4 [Source:MGI Symbol;Acc:MGI:1861602]
ENSMUSG00000034274	61.605855198504	-0.798345772811017	0.24806961551793	-3.21823279785474	0.00128983085016595	0.0742921663220734	Thoc5	THO complex 5 [Source:MGI Symbol;Acc:MGI:1351333]
ENSMUSG00000023170	118.548732503728	-0.583681942497998	0.181450816110043	-3.21675016409966	0.00129651446603134	0.0742921663220734	Gps2	G protein pathway suppressor 2 [Source:MGI Symbol;Acc:MGI:1891751]
ENSMUSG00000024006	294.914754298379	-0.3715226786887	0.115579575211394	-3.21443194447798	0.00130702893799222	0.0742921663220734	Stk38	serine/threonine kinase 38 [Source:MGI Symbol;Acc:MGI:2442572]
ENSMUSG00000041168	123.079379142218	0.559678573961007	0.174049815492641	3.21562290874517	0.00130161743382537	0.0742921663220734	Lonp1	lon peptidase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1921392]
ENSMUSG00000022849	27.6794907037979	-0.973863356773526	0.30359180761858	-3.20780512627353	0.00133752094609606	0.0755617778389022	Hspbap1	Hspb associated protein 1 [Source:MGI Symbol;Acc:MGI:1913917]
ENSMUSG00000090110	14.9253905239965	-1.49119491480596	0.468796539763469	-3.18090000314068	0.00146818297701038	0.0804434365398842	Mtcp1	mature T cell proliferation 1 [Source:MGI Symbol;Acc:MGI:102699]
ENSMUSG00000043252	41.9576886758438	0.769720772276529	0.241448180657633	3.18793361863419	0.00143293428496061	0.0804434365398842	Tmem64	transmembrane protein 64 [Source:MGI Symbol;Acc:MGI:2140359]
ENSMUSG00000034203	89.2004618562408	0.805274345793917	0.25340410689305	3.17782673559346	0.00148383395078099	0.0804434365398842	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:MGI Symbol;Acc:MGI:1919420]
ENSMUSG00000038429	101.083320969833	0.589171391551399	0.185410700641362	3.17765581767057	0.00148470886652134	0.0804434365398842	Usp5	ubiquitin specific peptidase 5 (isopeptidase T) [Source:MGI Symbol;Acc:MGI:1347343]
ENSMUSG00000030498	9.87804709702333	1.70969872509259	0.537748380339525	3.17936564311568	0.00147597776891548	0.0804434365398842	Gas2	growth arrest specific 2 [Source:MGI Symbol;Acc:MGI:95657]
ENSMUSG00000020022	66.4313023819455	0.798353263798563	0.250832531572833	3.18281388300205	0.00145851333741372	0.0804434365398842	Ndufa12	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12 [Source:MGI Symbol;Acc:MGI:1913664]
ENSMUSG00000022272	30.8493241504141	-1.12079231995023	0.352540473639504	-3.17918765008615	0.00147688446591926	0.0804434365398842	Myo10	myosin X [Source:MGI Symbol;Acc:MGI:107716]
ENSMUSG00000041720	108.94960524354	-0.493679663467273	0.155467990306319	-3.17544249780663	0.00149608169558769	0.0805883541256974	Pi4ka	phosphatidylinositol 4-kinase, catalytic, alpha polypeptide [Source:MGI Symbol;Acc:MGI:2448506]
ENSMUSG00000031232	143.930816944427	-0.587596891236294	0.185382678426945	-3.16964290419319	0.00152626385144999	0.080804769049624	Magt1	magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325]
ENSMUSG00000033446	15.5115412759416	-1.58398800933601	0.499550135892907	-3.1708289028983	0.00152004645138449	0.080804769049624	Lpar6	lysophosphatidic acid receptor 6 [Source:MGI Symbol;Acc:MGI:1914418]
ENSMUSG00000021123	7.02699630871111	1.7695408195114	0.558054314203102	3.17091145874985	0.0015196145358143	0.080804769049624	Rdh12	retinol dehydrogenase 12 [Source:MGI Symbol;Acc:MGI:1925224]
ENSMUSG00000025287	37.0988573517138	0.99885049556659	0.316232055921282	3.15859975882784	0.00158529042388862	0.0817655019999246	Acot9	acyl-CoA thioesterase 9 [Source:MGI Symbol;Acc:MGI:1928939]
ENSMUSG00000031342	6.54104485763713	1.96582826522974	0.622123349734594	3.1598689650025	0.00157840108382895	0.0817655019999246	Gpm6b	glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672]
ENSMUSG00000039988	24.5983587507554	1.36662418243185	0.432480754828691	3.15996530983946	0.00157787924458472	0.0817655019999246	Ankrd13c	ankyrin repeat domain 13c [Source:MGI Symbol;Acc:MGI:2139746]
ENSMUSG00000021608	59.2665236095781	-0.693080153521182	0.219467822592814	-3.15800350745302	0.00158853646626945	0.0817655019999246	Lpcat1	lysophosphatidylcholine acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384812]
ENSMUSG00000020986	15.4574978376783	-1.3760733426249	0.435464102184682	-3.16001556895567	0.00157760708568488	0.0817655019999246	Sec23a	SEC23A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1349635]
ENSMUSG00000060681	31.1910900860378	-1.02876027016426	0.327144745147731	-3.14466390007182	0.00166277740211544	0.0845403799194438	Slc9a6	solute carrier family 9 (sodium/hydrogen exchanger), member 6 [Source:MGI Symbol;Acc:MGI:2443511]
ENSMUSG00000021645	109.053358419592	0.832622061617532	0.264790764632516	3.14445280133945	0.00166397750945604	0.0845403799194438	Smn1	survival motor neuron 1 [Source:MGI Symbol;Acc:MGI:109257]
ENSMUSG00000022477	156.813484630315	-0.447162326441481	0.142253130420153	-3.14342696797435	0.00166982077984438	0.0845403799194438	Aco2	aconitase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:87880]
ENSMUSG00000038368	8.13970273702027	1.65836642372557	0.527966426818002	3.14104522463742	0.00168346034668448	0.0847677180001721	Focad	focadhesin [Source:MGI Symbol;Acc:MGI:2676921]
ENSMUSG00000019731	99.3183969898179	-0.622077796329232	0.19839754823236	-3.13551151146618	0.00171554695345988	0.0854545296978805	Slc35e1	solute carrier family 35, member E1 [Source:MGI Symbol;Acc:MGI:2142403]
ENSMUSG00000037089	34.8303810075998	1.25457788914841	0.40010312041698	3.13563635255059	0.00171481691764507	0.0854545296978805	Slc35b2	solute carrier family 35, member B2 [Source:MGI Symbol;Acc:MGI:1921086]
ENSMUSG00000066232	19.1648204335881	1.48094360569547	0.474652982952632	3.12005540654794	0.0018081702535303	0.0895866171067284	Ipo7	importin 7 [Source:MGI Symbol;Acc:MGI:2152414]
ENSMUSG00000047804	21.1856546089221	-1.09429815209483	0.351188588160361	-3.11598437132346	0.0018333198853611	0.0903495145631414	Akap10	A kinase (PRKA) anchor protein 10 [Source:MGI Symbol;Acc:MGI:1890218]
ENSMUSG00000025260	81.7584187924102	-0.601704667679241	0.19326791212824	-3.11331902462935	0.00184995927979895	0.0906871572874988	Hsd17b10	hydroxysteroid (17-beta) dehydrogenase 10 [Source:MGI Symbol;Acc:MGI:1333871]
ENSMUSG00000048920	49.7510168031708	-0.736037029566108	0.23667782960303	-3.10986893364974	0.00187170376754355	0.0912701863488998	Fkrp	fukutin related protein [Source:MGI Symbol;Acc:MGI:2447586]
ENSMUSG00000044768	34.16296456178	1.02550330669571	0.329975465951088	3.10781683038133	0.00188474842508249	0.0914075011446597	D1Ertd622e	DNA segment, Chr 1, ERATO Doi 622, expressed [Source:MGI Symbol;Acc:MGI:1277184]
ENSMUSG00000038344	28.4006515324196	-1.11505802443916	0.359044750539443	-3.1056240838053	0.00189877936047401	0.0914075011446597	Txlng	taxilin gamma [Source:MGI Symbol;Acc:MGI:3590652]
ENSMUSG00000036087	93.0181869446336	-0.542571185357807	0.174752729684385	-3.1047937639528	0.00190411740107062	0.0914075011446597	Slain2	SLAIN motif family, member 2 [Source:MGI Symbol;Acc:MGI:1923241]
ENSMUSG00000046836	36.9942828531754	0.904697880845834	0.292238909101947	3.09574752939634	0.00196317438744711	0.0932759523061409	Brox	BRO1 domain and CAAX motif containing [Source:MGI Symbol;Acc:MGI:1918928]
ENSMUSG00000025076	34.1447015497659	-1.14004255441658	0.368231978696825	-3.09599008334691	0.00196156921531622	0.0932759523061409	Casp7	caspase 7 [Source:MGI Symbol;Acc:MGI:109383]
ENSMUSG00000052751	11.1991337707159	1.65403835080926	0.53466574967775	3.09359324364086	0.00197748401286449	0.0934764764244362	Repin1	replication initiator 1 [Source:MGI Symbol;Acc:MGI:1889817]
ENSMUSG00000032440	143.389602056704	-0.51868611065177	0.168332024367543	-3.0813275881436	0.00206079784792577	0.0969202642691993	Tgfbr2	transforming growth factor, beta receptor II [Source:MGI Symbol;Acc:MGI:98729]
ENSMUSG00000051586	13.6262114292141	-1.26153676121204	0.409824171405126	-3.07823903330721	0.00208227818515842	0.097435895886327	Mical3	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:MGI Symbol;Acc:MGI:2442733]
ENSMUSG00000053091	11.5830144921955	1.598955288901	0.52008228560403	3.07442751495363	0.00210906965294455	0.0981338823015647	Lins	lines homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1919885]
ENSMUSG00000021282	526.088464196488	0.284424158052305	0.0925524394117227	3.07311357604563	0.0021183784630667	0.0981338823015647	Eif5	eukaryotic translation initiation factor 5 [Source:MGI Symbol;Acc:MGI:95309]
ENSMUSG00000040782	31.3167502040435	1.07127854729666	0.34939710757312	3.0660773202665	0.00216887220326091	0.0999731391204593	Rfwd2	ring finger and WD repeat domain 2 [Source:MGI Symbol;Acc:MGI:1347046]
ENSMUSG00000097275	8.32367042510282	-1.70657734781166	0.558514241445486	-3.05556639593447	0.0022463585968705	0.102553154881963	Gm26648	predicted gene, 26648 [Source:MGI Symbol;Acc:MGI:5477142]
ENSMUSG00000095288	8.06354642287982	-1.89354551381188	0.619726702631375	-3.05545251765308	0.00224721182340105	0.102553154881963	Gm7618	predicted pseudogene 7618 [Source:MGI Symbol;Acc:MGI:3644742]
ENSMUSG00000021967	89.7682543619595	0.647484581280941	0.212039171507035	3.05360833415376	0.00226107066868099	0.102553154881963	Mrpl57	mitochondrial ribosomal protein L53 [Source:MGI Symbol;Acc:MGI:1915090]
ENSMUSG00000005899	80.6024145506652	0.691118490875284	0.226407531302388	3.05254196669029	0.00226911999468996	0.102553154881963	Smpd4	sphingomyelin phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:1924876]
ENSMUSG00000029439	106.060824478946	0.46584859358849	0.152766901822524	3.049407875861	0.00229292944246009	0.10280754683422	Sfswap	splicing factor, suppressor of white-apricot homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:101760]
ENSMUSG00000039901	9.5003087877339	1.44418895084082	0.473678094244103	3.04888270829889	0.00229694141334954	0.10280754683422	9130011E15Rik	RIKEN cDNA 9130011E15 gene [Source:MGI Symbol;Acc:MGI:1918867]
ENSMUSG00000029730	313.987495290766	0.400349051581779	0.131528505627659	3.04381966229524	0.00233595122821062	0.104050904468132	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1298398]
ENSMUSG00000033105	47.4753380275846	-0.792816086458548	0.261093863073373	-3.03651750801876	0.00239328209333042	0.104593200918426	Lss	lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]
ENSMUSG00000036099	29.6678133572635	-0.882166931237428	0.290420000601883	-3.03755571038212	0.00238505313584921	0.104593200918426	Vezt	vezatin, adherens junctions transmembrane protein [Source:MGI Symbol;Acc:MGI:2143698]
ENSMUSG00000066643	9.96027808966736	1.72811871901455	0.56885880314991	3.03786934375549	0.0023825723269264	0.104593200918426	Wdr35	WD repeat domain 35 [Source:MGI Symbol;Acc:MGI:1921932]
ENSMUSG00000024410	38.1372844734932	0.771245743507979	0.253716988268026	3.0397875553104	0.00236745080100977	0.104593200918426	3110002H16Rik	RIKEN cDNA 3110002H16 gene [Source:MGI Symbol;Acc:MGI:1916528]
ENSMUSG00000061286	77.5360816503057	0.735183216439581	0.242356459882313	3.03347893758054	0.00241751586377364	0.105110240948031	Exosc5	exosome component 5 [Source:MGI Symbol;Acc:MGI:107889]
ENSMUSG00000032939	94.1185212127449	0.673733995135281	0.222296488497191	3.03079009340174	0.0024391475233488	0.105110240948031	Nup93	nucleoporin 93 [Source:MGI Symbol;Acc:MGI:1919055]
ENSMUSG00000022516	64.2132691178539	-0.694481614866056	0.229075625426427	-3.03166962252431	0.00243205232432387	0.105110240948031	Nudt16l1	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1 [Source:MGI Symbol;Acc:MGI:1914161]
ENSMUSG00000005699	9.12007596974259	1.64254765921719	0.542210691763491	3.02935313554027	0.00245078029105973	0.105122589799391	Pard6a	par-6 family cell polarity regulator alpha [Source:MGI Symbol;Acc:MGI:1927223]
ENSMUSG00000047368	86.116530568067	0.566240981902291	0.187384917114252	3.0218066140139	0.00251271019835749	0.107282304091162	Abhd17b	abhydrolase domain containing 17B [Source:MGI Symbol;Acc:MGI:1917816]
ENSMUSG00000027551	35.4136175871686	-0.854968493196462	0.283431308003699	-3.01649277639189	0.00255717310679819	0.108679857038923	Zfp64	zinc finger protein 64 [Source:MGI Symbol;Acc:MGI:107342]
ENSMUSG00000075486	42.735780279916	-0.97865168018423	0.326076136928348	-3.00129806922756	0.00268831274811766	0.113731587266256	Commd6	COMM domain containing 6 [Source:MGI Symbol;Acc:MGI:1913450]
ENSMUSG00000023110	229.081987207127	0.444663109661144	0.148384718063979	2.99669073380871	0.00272927442733114	0.114939670769196	Prmt5	protein arginine N-methyltransferase 5 [Source:MGI Symbol;Acc:MGI:1351645]
