baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000030346	166.449600298637	-0.295537897768163	0.110791248321516	-2.66752024411272	0.00764132854892976	0.150560486584182	Rad51ap1	RAD51 associated protein 1 [Source:MGI Symbol;Acc:MGI:1098224]
ENSMUSG00000019820	206.144075663497	-0.276838045376014	0.103814425031414	-2.66666260774688	0.00766085364646637	0.150560486584182	Utrn	utrophin [Source:MGI Symbol;Acc:MGI:104631]
ENSMUSG00000036371	5921.24683240757	-0.12660416708538	0.0475367923014207	-2.66328797034958	0.00773811609562262	0.150862311400258	Serbp1	serpine1 mRNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1914120]
ENSMUSG00000007670	676.392550527161	0.204562066266497	0.0768925054733823	2.66036416692535	0.00780562046959004	0.15097061178088	Khsrp	KH-type splicing regulatory protein [Source:MGI Symbol;Acc:MGI:1336214]
ENSMUSG00000028248	304.234298460478	-0.258750513755918	0.0978160521477943	-2.64527659902857	0.00816241650294278	0.155404757950559	Pnisr	PNN interacting serine/arginine-rich [Source:MGI Symbol;Acc:MGI:1913875]
ENSMUSG00000014313	566.487667329942	-0.216076624578112	0.0816368574607864	-2.64680233045352	0.00812568348573828	0.155404757950559	Cox6c	cytochrome c oxidase subunit VIc [Source:MGI Symbol;Acc:MGI:104614]
ENSMUSG00000005696	187.046084345803	0.291782902498684	0.110549950494214	2.63937614801515	0.00830587661943285	0.15570324093506	Sh2d1a	SH2 domain containing 1A [Source:MGI Symbol;Acc:MGI:1328352]
ENSMUSG00000022000	197.714675993941	-0.27289075812807	0.103347192424177	-2.6405241567475	0.0082777891161314	0.15570324093506	Zc3h13	zinc finger CCCH type containing 13 [Source:MGI Symbol;Acc:MGI:1914552]
ENSMUSG00000074656	586.121134436141	-0.218829719542567	0.0832042618587498	-2.63003017698852	0.0085377289163163	0.158827827244754	Eif2s2	eukaryotic translation initiation factor 2, subunit 2 (beta) [Source:MGI Symbol;Acc:MGI:1914454]
ENSMUSG00000027091	410.016729850645	-0.233609493117538	0.089130709855006	-2.62097646812826	0.00876783137867403	0.16187276568052	Zc3h15	zinc finger CCCH-type containing 15 [Source:MGI Symbol;Acc:MGI:1919747]
ENSMUSG00000026083	1202.14646842272	-0.166923142320907	0.0639374443442095	-2.61072590612585	0.00903502760613586	0.163098979823356	Eif5b	eukaryotic translation initiation factor 5B [Source:MGI Symbol;Acc:MGI:2441772]
ENSMUSG00000023089	545.557845589668	-0.20472773760699	0.0784145662950124	-2.6108381041956	0.00903206407028262	0.163098979823356	Ndufa5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:MGI Symbol;Acc:MGI:1915452]
ENSMUSG00000052707	625.975692707494	-0.188056638596937	0.0719180376111738	-2.61487444378932	0.00892602610768019	0.163098979823356	Tnrc6a	trinucleotide repeat containing 6a [Source:MGI Symbol;Acc:MGI:2385292]
ENSMUSG00000021392	225.435514545089	-0.274100071419489	0.105263126058676	-2.60395146603093	0.00921558058063859	0.165135072610414	Nol8	nucleolar protein 8 [Source:MGI Symbol;Acc:MGI:1918180]
ENSMUSG00000051391	542.138392307961	0.211732379362187	0.0816407651177666	2.59346392769303	0.00950145058377064	0.169014854544884	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]
ENSMUSG00000003948	327.715435138228	-0.254339566166158	0.098414206458239	-2.58437857012121	0.0097554649897806	0.172275856377502	Mmd	monocyte to macrophage differentiation-associated [Source:MGI Symbol;Acc:MGI:1914718]
ENSMUSG00000056737	170.662024222245	-0.297960118818703	0.115631533593219	-2.57680677199093	0.0099717676759933	0.173579984474255	Capg	capping protein (actin filament), gelsolin-like [Source:MGI Symbol;Acc:MGI:1098259]
ENSMUSG00000020362	419.14617690216	-0.216058363552097	0.0837850059673939	-2.57872349661441	0.00991661275060586	0.173579984474255	Cnot6	CCR4-NOT transcription complex, subunit 6 [Source:MGI Symbol;Acc:MGI:2144529]
ENSMUSG00000092072	211.344767909681	0.260780416256065	0.101708169397478	2.56400658669737	0.0103471580951513	0.178837051616196	Gm4540	predicted gene 4540 [Source:MGI Symbol;Acc:MGI:3782724]
ENSMUSG00000018770	2191.81757065659	-0.162047478242333	0.0633168458177615	-2.55931065657846	0.0104879971511248	0.179994711671065	Atp5g3	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9) [Source:MGI Symbol;Acc:MGI:2442035]
ENSMUSG00000026358	565.823498287422	0.199807909500615	0.0781964397469243	2.55520468895099	0.0106125370141437	0.180858410513764	Rgs1	regulator of G-protein signaling 1 [Source:MGI Symbol;Acc:MGI:1354694]
ENSMUSG00000048277	475.282821183432	0.207352727126118	0.0817972222662438	2.53496049598361	0.0112460007412899	0.190322943100857	Syngr2	synaptogyrin 2 [Source:MGI Symbol;Acc:MGI:1328324]
ENSMUSG00000041763	322.688272122287	-0.223586037572935	0.0886882587622877	-2.52103311862527	0.0117010838518434	0.192095697802007	Tpp2	tripeptidyl peptidase II [Source:MGI Symbol;Acc:MGI:102724]
ENSMUSG00000016921	1195.66732013909	0.153487839881812	0.060889127896947	2.52077579665102	0.0117096434833311	0.192095697802007	Srsf6	serine/arginine-rich splicing factor 6 [Source:MGI Symbol;Acc:MGI:1915246]
ENSMUSG00000029062	253.90650725525	-0.259711427148775	0.103071606830498	-2.51971842813971	0.0117448744244969	0.192095697802007	Cdk11b	cyclin-dependent kinase 11B [Source:MGI Symbol;Acc:MGI:88353]
ENSMUSG00000020580	230.56011559689	-0.268232326658975	0.10610930470374	-2.52788695023389	0.0114751294844453	0.192095697802007	Rock2	Rho-associated coiled-coil containing protein kinase 2 [Source:MGI Symbol;Acc:MGI:107926]
ENSMUSG00000022186	770.208922978337	-0.17922127819717	0.0709553949753155	-2.52583018189835	0.0115425260291369	0.192095697802007	Oxct1	3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]
ENSMUSG00000031059	220.440456821464	-0.252778194631497	0.100952376291797	-2.50393506241851	0.0122820574241289	0.195629895049686	Ndufb11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 [Source:MGI Symbol;Acc:MGI:1349919]
ENSMUSG00000031239	700.946657842435	-0.203583557038947	0.0812879333022445	-2.50447451138883	0.0122633440942601	0.195629895049686	Itm2a	integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706]
ENSMUSG00000045160	179.141093250492	-0.266596221488018	0.106424650771071	-2.50502322118483	0.0122443354284786	0.195629895049686	Bola3	bolA-like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:1925903]
ENSMUSG00000098178	15862.7155882845	-0.297138559594249	0.118570003944277	-2.50601796162453	0.0122099417085853	0.195629895049686	Yam1	YY1 associated myogenesis RNA 1 [Source:MGI Symbol;Acc:MGI:5504039]
ENSMUSG00000056342	340.205795571218	-0.219694950428155	0.0878386056104007	-2.50112065078298	0.0123800994337043	0.195787452426599	Usp34	ubiquitin specific peptidase 34 [Source:MGI Symbol;Acc:MGI:109473]
ENSMUSG00000037236	797.570273540238	-0.17354297317004	0.0694435416779246	-2.49905130091035	0.0124526282831854	0.195787452426599	Matr3	matrin 3 [Source:MGI Symbol;Acc:MGI:1298379]
ENSMUSG00000028522	237.575142490059	-0.245210543202637	0.0991296520528219	-2.47363466051484	0.0133746389406494	0.207410119663119	Mier1	mesoderm induction early response 1 homolog (Xenopus laevis [Source:MGI Symbol;Acc:MGI:1918398]
ENSMUSG00000021025	814.7241635426	-0.169593296191935	0.0684901900512685	-2.47616915743679	0.013280064171174	0.207410119663119	Nfkbia	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha [Source:MGI Symbol;Acc:MGI:104741]
ENSMUSG00000022890	787.075240532971	-0.172692596785274	0.0698679121058107	-2.47170112259461	0.0134471887184131	0.207410119663119	Atp5j	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F [Source:MGI Symbol;Acc:MGI:107777]
ENSMUSG00000020982	227.745030151842	-0.245742054318697	0.0995927582806102	-2.46746910680293	0.0136071962422345	0.208558095863682	Nemf	nuclear export mediator factor [Source:MGI Symbol;Acc:MGI:1918305]
ENSMUSG00000059436	444.508658063703	0.197640101396336	0.0804638943939743	2.45625821226889	0.0140392241213541	0.213834932398375	Max	Max protein [Source:MGI Symbol;Acc:MGI:96921]
ENSMUSG00000022346	538.338457363173	0.206533163376818	0.0842277444138606	2.452079950782	0.0142033099912161	0.214990474835985	Myc	myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]
ENSMUSG00000019818	533.499490632416	0.221143936746486	0.0903114931533416	2.44867988585907	0.0143380813887135	0.215690767557375	Cd164	CD164 antigen [Source:MGI Symbol;Acc:MGI:1859568]
ENSMUSG00000025781	554.626574196497	-0.183488876684994	0.0751560034270388	-2.44144004893932	0.0146288170162875	0.217380652857881	Atp5c1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:MGI Symbol;Acc:MGI:1261437]
ENSMUSG00000000563	656.339795611597	-0.174314683620459	0.0713699243839099	-2.4424109332496	0.0145895291350241	0.217380652857881	Atp5f1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 [Source:MGI Symbol;Acc:MGI:1100495]
ENSMUSG00000052798	252.647164429933	0.23912699676325	0.0984406590673408	2.42914867727236	0.015134324666438	0.223529389164299	Nup107	nucleoporin 107 [Source:MGI Symbol;Acc:MGI:2143854]
ENSMUSG00000057406	311.152654082853	-0.225494272624371	0.0930359629845552	-2.42373234382284	0.0153619229649265	0.225524134129674	Whsc1	Wolf-Hirschhorn syndrome candidate 1 (human) [Source:MGI Symbol;Acc:MGI:1276574]
ENSMUSG00000049553	201.348374873528	0.257738939518344	0.106800902928367	2.41326554786914	0.0158102959500325	0.229343400179936	Polr1a	polymerase (RNA) I polypeptide A [Source:MGI Symbol;Acc:MGI:1096397]
ENSMUSG00000024483	212.677307991075	-0.245299051512661	0.101605758011559	-2.41422392109662	0.0157687680993556	0.229343400179936	Ankhd1	ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]
ENSMUSG00000036202	520.489616274742	-0.186293028638731	0.0774383573619995	-2.40569447732306	0.016141757864758	0.232766058677013	Rif1	Rap1 interacting factor 1 homolog (yeast) [Source:MGI Symbol;Acc:MGI:1098622]
ENSMUSG00000030884	494.66421119901	-0.189878783205809	0.0794162642917165	-2.39093068528551	0.016805725338538	0.236033622749639	Uqcrc2	ubiquinol cytochrome c reductase core protein 2 [Source:MGI Symbol;Acc:MGI:1914253]
ENSMUSG00000039367	288.287513518635	0.222506150016073	0.0928976165228488	2.39517609110398	0.0166123848872952	0.236033622749639	Sec24c	Sec24 related gene family, member C (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919746]
ENSMUSG00000071451	272.107252092261	0.243946407908375	0.102130450905437	2.3885766267129	0.0169137808009974	0.236033622749639	Psmg4	proteasome (prosome, macropain) assembly chaperone 4 [Source:MGI Symbol;Acc:MGI:1916916]
ENSMUSG00000041781	321.814246122524	-0.231146572263769	0.0968030820693461	-2.38780178608553	0.0169494805011025	0.236033622749639	Cpsf2	cleavage and polyadenylation specific factor 2 [Source:MGI Symbol;Acc:MGI:1861601]
ENSMUSG00000037805	173.589993741787	0.257759508593129	0.10792147056703	2.3883987795833	0.0169219690187237	0.236033622749639	Rpl10a	ribosomal protein L10A [Source:MGI Symbol;Acc:MGI:1343877]
ENSMUSG00000024308	435.906128127603	0.204820338686904	0.0854593469724551	2.39669908492187	0.0165435036421895	0.236033622749639	Tapbp	TAP binding protein [Source:MGI Symbol;Acc:MGI:1201689]
ENSMUSG00000073411	1120.23734491191	0.155173046143536	0.0651151095804612	2.38305743695006	0.0171695152236349	0.237316536830069	H2-D1	histocompatibility 2, D region locus 1 [Source:MGI Symbol;Acc:MGI:95896]
ENSMUSG00000024997	340.407604878276	-0.210625393668571	0.0884376241214984	-2.38162655047367	0.017236367262586	0.237316536830069	Prdx3	peroxiredoxin 3 [Source:MGI Symbol;Acc:MGI:88034]
ENSMUSG00000039967	256.006694793001	-0.241028780855835	0.101447665349498	-2.37589283129843	0.0175065465767222	0.239682325884674	Zfp292	zinc finger protein 292 [Source:MGI Symbol;Acc:MGI:1353423]
ENSMUSG00000027706	322.531869856852	-0.213291179213894	0.0899750818587276	-2.37055832356773	0.0177612414381803	0.241810868071762	Sec62	SEC62 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916526]
ENSMUSG00000072501	216.069670377822	-0.243766070700325	0.102962154146581	-2.36753079537643	0.0179072296873929	0.242443993045425	Phf20l1	PHD finger protein 20-like 1 [Source:MGI Symbol;Acc:MGI:2444412]
ENSMUSG00000028645	222.15849552048	0.257199494808123	0.109088259607607	2.35771929750531	0.0183875910694526	0.244866445006864	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]
ENSMUSG00000053768	262.257510537717	-0.243765019814579	0.103369777372527	-2.35818462620938	0.0183645567787071	0.244866445006864	Chchd3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:MGI Symbol;Acc:MGI:1913325]
ENSMUSG00000041747	271.013665690075	0.232988649020122	0.0987645466684713	2.35903122000051	0.0183227142142307	0.244866445006864	Utp15	UTP15, U3 small nucleolar ribonucleoprotein, homolog (yeast) [Source:MGI Symbol;Acc:MGI:2145443]
ENSMUSG00000024583	512.538699065007	0.184424123821698	0.0785505201565141	2.34784089849727	0.0188825851122351	0.25009162999194	Txnl1	thioredoxin-like 1 [Source:MGI Symbol;Acc:MGI:1860078]
ENSMUSG00000025782	179.53709465317	-0.249171680940207	0.106563725434875	-2.33824108460326	0.0193747453424857	0.253850830105579	Taf3	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MGI Symbol;Acc:MGI:2388097]
ENSMUSG00000035247	378.156581580883	-0.204307738027236	0.0873288928256917	-2.33952053457307	0.0193085100933837	0.253850830105579	Hectd1	HECT domain containing 1 [Source:MGI Symbol;Acc:MGI:2384768]
ENSMUSG00000005763	250.600805160702	0.229464424950761	0.0989297462017118	2.3194684486797	0.0203696499796878	0.259899670159681	Cd247	CD247 antigen [Source:MGI Symbol;Acc:MGI:88334]
ENSMUSG00000027639	319.183431129536	0.2883182403272	0.124272549192146	2.32004768713171	0.0203382977875651	0.259899670159681	Samhd1	SAM domain and HD domain, 1 [Source:MGI Symbol;Acc:MGI:1927468]
ENSMUSG00000008730	274.64880285551	0.223804306790279	0.0962047754823259	2.32633261361744	0.0200008134603882	0.259899670159681	Hipk1	homeodomain interacting protein kinase 1 [Source:MGI Symbol;Acc:MGI:1314873]
ENSMUSG00000030067	1637.63659291131	-0.156716130555354	0.0675235507582281	-2.32091068665042	0.0202916646642951	0.259899670159681	Foxp1	forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]
ENSMUSG00000004040	265.330751402462	0.232805282307991	0.100128807168141	2.325057981736	0.0200688600309835	0.259899670159681	Stat3	signal transducer and activator of transcription 3 [Source:MGI Symbol;Acc:MGI:103038]
ENSMUSG00000024346	236.985277512332	-0.236584655615022	0.102162238476858	-2.31577399969181	0.0205706115631084	0.261096772808828	Pfdn1	prefoldin 1 [Source:MGI Symbol;Acc:MGI:1914449]
ENSMUSG00000031939	485.18537680871	-0.202342451252064	0.0876002577222062	-2.30983853830343	0.020897094816685	0.263866425224152	Taf1d	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D [Source:MGI Symbol;Acc:MGI:1922566]
ENSMUSG00000026020	1744.75805612889	-0.131273491638379	0.0574233112014077	-2.28606621408416	0.0222503851766868	0.275606692665428	Nop58	NOP58 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1933184]
ENSMUSG00000031198	278.169243357006	-0.235213994582786	0.102999318715331	-2.28364612034832	0.0223923369502481	0.275606692665428	Fundc2	FUN14 domain containing 2 [Source:MGI Symbol;Acc:MGI:1914641]
ENSMUSG00000030779	493.712310466931	-0.180291941840007	0.0788911400183695	-2.28532559927549	0.0222937429723919	0.275606692665428	Rbbp6	retinoblastoma binding protein 6 [Source:MGI Symbol;Acc:MGI:894835]
ENSMUSG00000032481	539.06721997083	-0.179784739177933	0.0786606638047283	-2.28557363340133	0.0222792141413261	0.275606692665428	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1203524]
ENSMUSG00000024613	709.975281507857	-0.166183796294972	0.0727354843417765	-2.28476922644925	0.0223263630012742	0.275606692665428	Tcof1	Treacher Collins Franceschetti syndrome 1, homolog [Source:MGI Symbol;Acc:MGI:892003]
ENSMUSG00000022956	332.70544841328	-0.215388162955679	0.0944425713876076	-2.2806257791488	0.0225706005022157	0.276404791074873	Atp5o	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:MGI Symbol;Acc:MGI:106341]
ENSMUSG00000031590	180.4956002061	-0.248792428618089	0.109398318072799	-2.27418879011038	0.0229546379524057	0.279702263450064	Frg1	FSHD region gene 1 [Source:MGI Symbol;Acc:MGI:893597]
ENSMUSG00000038538	201.651192427758	-0.237301233974183	0.104558930045544	-2.2695453546705	0.0232351823959429	0.280317522271846	Ubn2	ubinuclein 2 [Source:MGI Symbol;Acc:MGI:2444236]
ENSMUSG00000020074	562.62417943484	-0.183928293973072	0.081027657531209	-2.26994460381913	0.0232109443585039	0.280317522271846	Ccar1	cell division cycle and apoptosis regulator 1 [Source:MGI Symbol;Acc:MGI:1914750]
ENSMUSG00000071072	492.695094522324	0.189560192659428	0.0839524227692161	2.25794785196999	0.0239489107900397	0.284699978513789	Ptges3	prostaglandin E synthase 3 (cytosolic) [Source:MGI Symbol;Acc:MGI:1929282]
ENSMUSG00000033220	1398.02504717396	-0.132853599823628	0.0587978318954097	-2.25949827639818	0.0238524074021961	0.284699978513789	Rac2	RAS-related C3 botulinum substrate 2 [Source:MGI Symbol;Acc:MGI:97846]
ENSMUSG00000025616	247.602325816408	-0.224527996880387	0.0994079133823923	-2.25865315185417	0.0239049687614191	0.284699978513789	Usp16	ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]
ENSMUSG00000024474	363.013853483644	-0.198720547416319	0.0881257490363813	-2.25496576867994	0.0241354775096243	0.285525042189099	Ik	IK cytokine [Source:MGI Symbol;Acc:MGI:1345142]
ENSMUSG00000030156	375.379236275138	0.190596432417771	0.0847837428818104	2.24803041172015	0.0245742507667955	0.288674475571898	Cd69	CD69 antigen [Source:MGI Symbol;Acc:MGI:88343]
ENSMUSG00000031827	984.845340378667	-0.159045960332702	0.0707807699411141	-2.24702218505139	0.0246386093225091	0.288674475571898	Cotl1	coactosin-like 1 (Dictyostelium) [Source:MGI Symbol;Acc:MGI:1919292]
ENSMUSG00000036781	595.386759655425	-0.168397871700024	0.0751558996573011	-2.24064740716153	0.0250489233190116	0.290192950326095	Rps27l	ribosomal protein S27-like [Source:MGI Symbol;Acc:MGI:1915191]
ENSMUSG00000000782	480.293319267169	0.190417010343218	0.0849039104628796	2.24273545594192	0.0249138788056863	0.290192950326095	Tcf7	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]
ENSMUSG00000021764	207.331714219012	-0.231312111026844	0.103288841601699	-2.23946853735496	0.0251254462531006	0.290192950326095	Ndufs4	NADH dehydrogenase (ubiquinone) Fe-S protein 4 [Source:MGI Symbol;Acc:MGI:1343135]
ENSMUSG00000027433	594.495563702575	-0.182852896432793	0.0818447589708968	-2.23414301333349	0.0254736646058111	0.291366347512461	Xrn2	5'-3' exoribonuclease 2 [Source:MGI Symbol;Acc:MGI:894687]
ENSMUSG00000003316	229.136394926517	-0.223427963275811	0.100082284311859	-2.23244268265904	0.02558571947791	0.291366347512461	Glg1	golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]
ENSMUSG00000053289	178.581173952945	-0.252925241340002	0.113235469481596	-2.23362204879726	0.0255079519078253	0.291366347512461	Ddx10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 [Source:MGI Symbol;Acc:MGI:1924841]
