id	baseMean	symbol	entrezgene	description	xloc	type	group1_vs_group2_log2FoldChange	group1_vs_group2_pvalue	group1_vs_group2_padj	group1_vs_group3_log2FoldChange	group1_vs_group3_pvalue	group1_vs_group3_padj	group1_vs_group4_log2FoldChange	group1_vs_group4_pvalue	group1_vs_group4_padj	group2_vs_group3_log2FoldChange	group2_vs_group3_pvalue	group2_vs_group3_padj	group2_vs_group4_log2FoldChange	group2_vs_group4_pvalue	group2_vs_group4_padj	group3_vs_group4_log2FoldChange	group3_vs_group4_pvalue	group3_vs_group4_padj
ENSMUST00000026170	388.45619899624	Ubtd1	226122	ubiquitin domain containing 1	XLOC_016423	protein_coding	-0.67174542930573	2.2226379090965e-06	0.000153447914777286	-1.24590776964613	6.39692999814901e-19	1.77511702142811e-17	-1.10052382990147	6.75918918881149e-15	3.1774859439903e-13	-0.574162340340402	2.4566446379888e-05	0.000253486704126339	-0.428778400595736	0.00177702294124092	0.022676516235382	0.145383939744666	0.282946749787582	0.643407098947366
ENSMUST00000026227	378.899873161461	Peo1	226153	progressive external ophthalmoplegia 1 (human)	XLOC_016451	protein_coding	-0.0653395737932368	0.637172728910216	0.90217580625031	-0.0559131197913794	0.687034704617087	0.813424590351848	-0.246901682147086	0.0752601400079135	0.232639334114613	0.00942645400185739	0.945576155963573	0.973378362751775	-0.181562108353849	0.188617861483152	0.491796726592909	-0.190988562355707	0.167456031048003	0.502016811350326
ENSMUST00000027559	710.037012307875	Tnfrsf11a	21934	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	XLOC_000742	protein_coding	-0.709310199970539	7.22041657126782e-07	5.70093774696068e-05	-2.1634260253414	1.50767418752828e-53	1.95874289217879e-51	-1.59964115404978	1.34614435608481e-29	2.11403835085803e-27	-1.45411582537086	2.72055144050892e-26	3.50264870597414e-24	-0.890330954079242	1.19794418000619e-10	1.46323250226226e-08	0.56378487129162	3.14548383463531e-05	0.000923041262438875
ENSMUST00000028061	335.119058357637	NA	NA	NA	XLOC_002279	lincRNA	0.0219484746521049	0.902266968178051	0.979242658630142	0.125941013787026	0.482272825766929	0.655210661948396	-0.214929687914499	0.229274705614946	0.471543592109382	0.103992539134921	0.56118154255779	0.723614415796962	-0.236878162566604	0.184493207255642	0.486461790475219	-0.340870701701525	0.0568725999401788	0.274768872800911
ENSMUST00000028080	590.863477905321	Nebl	74103	nebulette	XLOC_018952	protein_coding	0.169926130391464	0.296566342616304	0.713386568309981	0.105238506320984	0.51792414407719	0.68699748644006	0.00299222119663383	0.98535086520038	0.99453076416676	-0.0646876240704796	0.691262789614292	0.818597657141022	-0.16693390919483	0.306006661568275	0.625538721280535	-0.10224628512435	0.530621179190813	0.821307282276118
ENSMUST00000028233	87.1364495311249	Hc	15139	hemolytic complement	XLOC_019185	protein_coding	-0.293213139914178	0.366039144936961	0.765283985059118	-0.541865294253276	0.0948778752664663	0.218905346372791	0.271329194801701	0.40247508005899	0.642512440697389	-0.248652154339099	0.443599313127769	0.625133397486337	0.564542334715879	0.0816377364696532	0.315552792026769	0.813194489054978	0.0121478820479145	0.102868512123796
ENSMUST00000028410	73.6424168082019	Xirp2	241431	xin actin-binding repeat containing 2	XLOC_017686	protein_coding	0.288286460744031	NA	NA	0.587302762060864	NA	NA	0.00683943353018118	NA	NA	0.299016301316833	NA	NA	-0.28144702721385	NA	NA	-0.580463328530683	NA	NA
ENSMUST00000028882	588.782911251045	Il1a	16175	interleukin 1 alpha	XLOC_020023	protein_coding	-2.11850308326335	6.49280010066248e-12	1.42751701905488e-09	-4.07660435324534	4.26474627907107e-40	2.88850659119453e-38	-2.37993583255674	1.19836720436964e-14	5.52447281214406e-13	-1.95810126998198	1.06308407755284e-10	2.61040112582606e-09	-0.261432749293388	0.389986656511742	0.696923759936139	1.6966685206886	2.19754058017516e-08	1.85828712611144e-06
ENSMUST00000028917	1459.12144671415	Dtd1	66044	D-tyrosyl-tRNA deacylase 1	XLOC_018408	protein_coding	-0.0452020254866455	0.756607482370471	0.944091288793888	0.513638566287953	0.000452025133379576	0.00288387999157478	0.266918631241041	0.0682229779056073	0.217288740193678	0.558840591774598	0.000133558582692685	0.00114498242667136	0.312120656727686	0.0328215362265605	0.185958369215945	-0.246719935046912	0.0929009290792704	0.363639325519544
ENSMUST00000029046	25563.2479076289	Fabp5	16592	fatty acid binding protein 5, epidermal	XLOC_020591	protein_coding	-1.77967933567023	9.23010217864071e-16	4.12210594484232e-13	-4.01460962194116	1.71880489014997e-73	6.29831812439315e-71	-2.1491228728187	2.86287555222997e-22	2.54120214390798e-20	-2.23493028627093	5.27789059964142e-24	5.34938542975004e-22	-0.369443537148473	0.0949359258547137	0.342746352267293	1.86548674912246	3.32945418392975e-17	3.96510247854501e-14
ENSMUST00000029761	108.634403679412	Myoz2	59006	myozenin 2	XLOC_022099	protein_coding	0.576770277733288	NA	NA	0.692002562192014	NA	NA	0.484536397618496	NA	NA	0.115232284458727	NA	NA	-0.0922338801147919	NA	NA	-0.207466164573519	NA	NA
ENSMUST00000030010	37162.2277259079	Abca1	11303	ATP-binding cassette, sub-family A (ABC1), member 1	XLOC_024008	protein_coding	-0.871408509635033	1.86647065256435e-08	2.00554376660128e-06	-1.96866472323941	5.35234653874582e-37	3.16075968533952e-35	-0.78462950545914	4.11818008348778e-07	8.26585836701177e-06	-1.09725621360438	1.38748603195808e-12	4.27339717299846e-11	0.0867790041758928	0.575341614409432	0.822467441384934	1.18403521778027	2.09045863526654e-14	1.03016359850325e-11
ENSMUST00000030795	2994.37472590842	Abcf2	27407	ATP-binding cassette, sub-family F (GCN20), member 2	XLOC_026138	protein_coding	-0.11097858526422	0.308652868528715	0.725812680924885	-0.183382418062701	0.0924854350834194	0.214912089882463	-0.118225403158689	0.278863595677134	0.523982881228869	-0.0724038327984807	0.505918059765852	0.679901729557438	-0.00724681789446861	0.947003241267029	0.983591382753395	0.0651570149040121	0.550032969508524	0.831801181719186
ENSMUST00000031843	92.4689241093567	Npy	109648	neuropeptide Y	XLOC_027324	protein_coding	0.221744235553388	NA	NA	-0.208745992925919	NA	NA	0.0142598937202359	NA	NA	-0.430490228479307	NA	NA	-0.207484341833152	NA	NA	0.223005886646155	NA	NA
ENSMUST00000031977	1609.26556355049	Agk	69923	acylglycerol kinase	XLOC_027188	protein_coding	0.0463981936334035	0.650293008528141	0.90735895122242	0.236272262310148	0.0213648524197611	0.0725754946353235	0.246894581740568	0.0165018157180874	0.0800228871486891	0.189874068676745	0.0641698511398655	0.170519029869806	0.200496388107165	0.0513442684446181	0.242611880855308	0.0106223194304203	0.9180256306884	0.97760636855129
ENSMUST00000031982	1458.79109096564	Hpgds	54486	hematopoietic prostaglandin D synthase	XLOC_028367	protein_coding	-1.28062515275703	6.22673194376598e-09	7.60566035968886e-07	-3.41586552724376	1.00936576904807e-54	1.40047050538504e-52	-2.61459547549695	1.10758130077502e-32	2.36245438348892e-30	-2.13524037448673	7.02351902104407e-23	6.15785952943195e-21	-1.33397032273991	8.14877349398161e-10	8.08857465147969e-08	0.801270051746814	0.000207958435409046	0.00440939762675174
ENSMUST00000032185	4699.56505492385	Slc6a6	21366	solute carrier family 6 (neurotransmitter transporter, taurine), member 6	XLOC_027638	protein_coding	-0.590485995585024	7.00389590834928e-05	0.00281159203444437	-2.39038846646387	1.15903019812989e-58	1.99562657367159e-56	-1.3800036945867	1.32780274646699e-20	1.01473952137752e-18	-1.79990247087884	3.28441548595711e-34	1.26858328945441e-31	-0.789517699001681	9.30884075861419e-08	5.03911527580892e-06	1.01038477187716	7.07900959423922e-12	1.55537721908848e-09
ENSMUST00000032779	5090.61329955996	Ctsc	13032	cathepsin C	XLOC_029933	protein_coding	-0.504409399657072	0.000406153729204973	0.011162197969362	-1.70320997766491	5.40474274136582e-33	2.79852096075576e-31	-1.24821074188209	1.95128479277741e-18	1.25611761142261e-16	-1.19880057800784	3.19462146655166e-17	1.54237619521925e-15	-0.74380134222502	1.68678353554592e-07	8.57858487775328e-06	0.454999235782816	0.00134279831547873	0.0193837684106127
ENSMUST00000033053	6532.74672094213	Itgax	16411	integrin alpha X	XLOC_030312	protein_coding	-1.47308413506238	9.6234699266597e-13	2.54683349484988e-10	-3.70081366816739	4.60068295354212e-72	1.49428091111524e-69	-2.63012254615971	3.06492659490051e-37	9.31933318462196e-35	-2.22772953310501	2.08614748882272e-27	3.20571330782425e-25	-1.15703841109732	1.80277541145194e-08	1.18725637811335e-06	1.07069112200769	1.81664823379416e-07	1.12388397875119e-05
ENSMUST00000033505	649.022278939542	Was	22376	Wiskott-Aldrich syndrome homolog (human)	XLOC_037548	protein_coding	-0.923197791473903	5.56970220889469e-07	4.52253490155193e-05	-2.4471726018604	4.21791077769254e-41	3.07541647571449e-39	-1.88300717615083	8.41488422059793e-25	9.04188799974173e-23	-1.5239748103865	1.4740743210053e-17	7.63260729039376e-16	-0.959809384676928	9.02304483690768e-08	4.90297847012349e-06	0.564165425709571	0.00146344853818584	0.0206661492679979
ENSMUST00000034299	2788.76136905037	Ifi30	65972	interferon gamma inducible protein 30	XLOC_033520	protein_coding	-0.967797614942082	2.81764760563395e-09	3.72842610482544e-07	-2.7514688565024	1.57563073821368e-64	3.57418077457328e-62	-1.42746555928683	1.77210286684025e-18	1.14593312534e-16	-1.78367124156032	1.79256870157636e-28	3.24273409040858e-26	-0.459667944344745	0.0044713016840654	0.0464384973597228	1.32400329721557	1.99630625091629e-16	1.90194750878965e-13
ENSMUST00000034431	358.271549366512	Tmem170	66817	transmembrane protein 170	XLOC_033832	protein_coding	0.0782013821709454	0.547476775723677	0.863384529007622	0.398238210531604	0.00250349391455261	0.012602124527253	0.0924485940564254	0.480954594326542	0.7053901998687	0.320036828360658	0.0150378717754381	0.0572673665413604	0.0142472118854801	0.913433607823345	0.973022494492163	-0.305789616475178	0.0212817176668639	0.150191124531927
ENSMUST00000034594	2159.45408437678	Il10ra	16154	interleukin 10 receptor, alpha	XLOC_035175	protein_coding	-0.919752875313266	1.3678069956574e-06	0.000101825725084535	-2.98903533914783	5.06038519765326e-56	7.61241735364871e-54	-1.90546802185636	1.11951671048707e-23	1.08836825235175e-21	-2.06928246383456	4.31185717458854e-28	7.42418685325841e-26	-0.985715146543098	1.76066624383587e-07	8.85974693333045e-06	1.08356731729146	7.97180936246265e-09	7.91146719437178e-07
ENSMUST00000035037	1828.63477352755	Pik3cb	74769	phosphatidylinositol 3-kinase, catalytic, beta polypeptide	XLOC_035574	protein_coding	-0.254454964256315	0.0187116384933058	0.171407914769779	-1.05185017749482	1.31827974934266e-22	4.36100368005926e-21	-0.401315759273025	0.000212419053007367	0.00225366049482426	-0.797395213238509	9.12282334023162e-14	3.15923806121211e-12	-0.14686079501671	0.17325120246188	0.472274731996857	0.650534418221799	1.25683756451898e-09	1.57556716092463e-07
ENSMUST00000036069	931.464418964752	Mamdc2	71738	MAM domain containing 2	XLOC_016807	protein_coding	0.0393264668488775	0.873753023401441	0.974751592943426	-4.01693036158179	5.91394569452059e-62	1.2248724336289e-59	-2.70084720877072	8.50759354103128e-29	1.29342573717955e-26	-4.05625682843066	2.71539441579526e-63	3.64145177711944e-59	-2.7401736756196	1.1583191057058e-29	4.1383845849104e-26	1.31608315281107	2.58190072826451e-08	2.12057145446139e-06
ENSMUST00000036380	8079.63341612666	Atp6v0b	114143	ATPase, H+ transporting, lysosomal V0 subunit B	XLOC_024471	protein_coding	-0.525037133941248	5.48174388066858e-06	0.000323717362804276	-1.22386631584796	2.76010015966054e-26	1.09264796071215e-24	-0.695773677064809	1.71695045274859e-09	4.88783643829286e-08	-0.698829181906714	1.30260404905077e-09	2.74970671565504e-08	-0.170736543123561	0.138765878271523	0.417956798587293	0.528092638783153	4.56200072444382e-06	0.000175729251625409
ENSMUST00000037165	1450.1922006878	Lyl1	17095	lymphoblastomic leukemia 1	XLOC_032882	protein_coding	-0.507536775555514	0.00242700630170786	0.0422464641384982	0.0607668925437721	0.717302602994253	0.833671454621773	-0.16111958050393	0.336993889535114	0.583260224699807	0.568303668099286	0.000685327550490014	0.00467494798284143	0.346417195051584	0.0384546411345075	0.205813256171013	-0.221886473047702	0.18608556026765	0.528593633999962
ENSMUST00000038038	1804.56610347876	Slfn2	20556	schlafen 2	XLOC_004923	protein_coding	-0.824305699870705	7.10660404032856e-07	5.6422487966853e-05	-2.2132764419864	8.61762383123494e-41	6.12708767025764e-39	-1.29535983812567	6.18226990525082e-15	2.93524316332025e-13	-1.38897074211569	2.88764000626754e-17	1.40843902148701e-15	-0.471054138254962	0.00428978796767433	0.0449599641081148	0.917916603860731	2.25767902801184e-08	1.88096567866367e-06
ENSMUST00000038753	1629.3620419038	Sh3pxd2b	268396	SH3 and PX domains 2B	XLOC_004296	protein_coding	-0.254812237282997	0.151552266055339	0.551523665443559	-1.49376130563234	3.10253993158366e-17	7.72445961015019e-16	-1.1672800390478	4.46626794957775e-11	1.4706782319681e-09	-1.23894906834934	2.24937633465578e-12	6.69765012631343e-11	-0.912467801764805	2.45501433628397e-07	1.18529087431872e-05	0.326481266584539	0.0636527037986226	0.291464527390617
ENSMUST00000038859	1245.24208776381	Pik3cd	18707	phosphatidylinositol 3-kinase catalytic delta polypeptide	XLOC_024938	protein_coding	-1.10691939023213	1.31289802117485e-13	3.90888033762705e-11	-2.75463941673885	1.92730675256519e-77	7.86946880025973e-75	-1.91093102954149	8.73706828857585e-38	2.97289149790565e-35	-1.64772002650672	4.71816518039637e-30	1.00637759094096e-27	-0.804011639309362	3.30440697591043e-08	2.00950128054196e-06	0.843708387197356	4.51842255010334e-09	5.12482354472436e-07
ENSMUST00000040128	532.961237963897	Atp8b4	241633	ATPase, class I, type 8B, member 4	XLOC_019982	protein_coding	-0.738147780482117	0.000120981390190107	0.00435502530782575	-2.0450094291185	3.97866708500831e-27	1.63388308367396e-25	-2.217856509756	1.32754637885571e-31	2.63499518058708e-29	-1.30686164863638	2.24957809854485e-12	6.69765012631343e-11	-1.47970872927388	1.94233828822929e-15	8.15393384558886e-13	-0.1728470806375	0.34676872892342	0.70049027933977
ENSMUST00000040622	153.687397245342	P2ry13	74191	purinergic receptor P2Y, G-protein coupled 13	XLOC_021591	protein_coding	-1.37823470130089	3.70023638752245e-10	5.68602991549283e-08	-2.03085719273856	1.07892546175323e-20	3.24608921556115e-19	-1.37302912587513	5.38858465742167e-10	1.63499497535484e-08	-0.652622491437674	0.00151975653208753	0.00920352176262829	0.0052055754257581	0.980184900047871	0.992880459191195	0.657828066863433	0.00149837035791761	0.0210759948671266
ENSMUST00000041377	3353.86855266554	Lyn	17096	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog	XLOC_022253	protein_coding	-0.715299748943127	8.76724736883222e-09	1.02698960777034e-06	-2.14325744195569	2.87359700978643e-67	7.20466225734348e-65	-1.49394700087376	2.01458510550187e-33	4.64361866818182e-31	-1.42795769301256	3.1591174226757e-31	8.20853583408335e-29	-0.778647251930631	2.60201421686583e-10	2.90510821665856e-08	0.649310441081929	1.1634033315787e-07	7.59187078154847e-06
ENSMUST00000041684	3131.56286403229	Caskin2	140721	CASK-interacting protein 2	XLOC_006816	protein_coding	-0.702336984307781	7.74416063877254e-09	9.37896607531342e-07	-0.0524598793839784	0.667237024219919	0.800229060917776	-0.531599613644197	1.28292276902749e-05	0.000194631096519871	0.649877104923802	8.98084895962023e-08	1.49412470875358e-06	0.170737370663583	0.159550472449926	0.450785850443049	-0.479139734260219	8.31769436433788e-05	0.0021302539455332
ENSMUST00000041874	1541.26843215926	Npl	74091	N-acetylneuraminate pyruvate lyase	XLOC_002235	protein_coding	-2.37138125363883	1.38164787946091e-29	3.29085497422931e-26	-4.27989528037518	3.79431259251262e-93	4.17111701996907e-90	-3.01150209670437	8.67496651855338e-47	6.5249445535077e-44	-1.90851402673635	6.4618515163878e-21	4.78478342076155e-19	-0.640120843065541	0.00170537298987162	0.0219959254496889	1.26839318367081	4.2479517093802e-10	5.95171351752474e-08
ENSMUST00000042081	2280.38498081903	C3ar1	12267	complement component 3a receptor 1	XLOC_028756	protein_coding	-1.1170883091637	4.49565402886488e-07	3.80162081221941e-05	-3.4664118679128	1.04461768640167e-55	1.50794256124912e-53	-2.82375220035179	1.68435208592073e-37	5.34912792442069e-35	-2.3493235587491	7.36965851860688e-27	1.03254695970011e-24	-1.7066638911881	6.79622458435095e-15	2.55591698776209e-12	0.642659667561004	0.00323089849342265	0.0383813552531197
ENSMUST00000042610	1158.1749406914	AI607873	226691	expressed sequence AI607873	XLOC_002417	protein_coding	-0.445295453362115	0.00240153060635184	0.0420076791865045	-2.41427795558025	5.93678844071299e-63	1.28549460009438e-60	-1.83149893325906	1.17033148255663e-36	3.34504144344337e-34	-1.96898250221814	2.0669268254084e-43	2.68531375108286e-40	-1.38620347989694	3.65011905965269e-22	5.79598349794406e-19	0.582779022321196	3.39230924916622e-05	0.000975442484503711
ENSMUST00000043069	3223.19555077576	Cyth4	72318	cytohesin 4	XLOC_011667	protein_coding	-0.909970909028585	4.25667315893626e-08	4.34996987989733e-06	-2.76278105254888	1.23968947026315e-62	2.60535326757804e-60	-2.01619503074334	4.40262445031934e-34	1.07447267042936e-31	-1.85281014352029	1.91680397934148e-29	3.70176292821205e-27	-1.10622412171475	1.85827010127737e-11	2.78889391762977e-09	0.746586021805543	5.32973238433519e-06	0.000199499120132483
ENSMUST00000043938	697.994989672355	Plcl2	224860	phospholipase C-like 2	XLOC_014267	protein_coding	-0.629423979963558	0.000135315352179674	0.00475858959779726	-3.05241001650516	1.20557955499966e-80	5.7429791401667e-78	-1.70337343336547	1.08655657388494e-25	1.26243739816176e-23	-2.42298603654161	7.21128157418303e-54	2.57641062441624e-50	-1.07394945340192	1.40065455929785e-11	2.12944194754527e-09	1.34903658313969	2.25816415949692e-18	2.93376581848823e-15
ENSMUST00000044155	381.628676676277	Ubash3b	72828	ubiquitin associated and SH3 domain containing, B	XLOC_035130	protein_coding	-0.809763116981953	3.0652627096302e-06	0.000197322835060023	-2.62269490068986	8.25060343244983e-55	1.15597425150138e-52	-2.03141750448961	5.8092370904726e-33	1.25787586757491e-30	-1.8129317837079	2.83512174538363e-29	5.40222998177033e-27	-1.22165438750765	6.98707149640187e-14	1.75179366236981e-11	0.591277396200251	0.000171986178900496	0.003833277920825
ENSMUST00000045173	4980.9387061171	Tgfbi	21810	transforming growth factor, beta induced	XLOC_008671	protein_coding	-0.165253434055496	0.177611881147007	0.590686130973712	-1.61084702378176	9.71050641130419e-40	6.33665968602503e-38	-0.978143276755131	1.28703021175795e-15	6.56891027008317e-14	-1.44559358972626	2.02761786244106e-32	6.29927975481416e-30	-0.812889842699636	2.85396321115651e-11	4.03821665847898e-09	0.632703747026626	2.00102100251357e-07	1.20660722138909e-05
